Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count
Brand B,03-02-2026,Growify | TOF | 23/01/26 | ABO | US | Sales,PAUSED,TOF | Targeting | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,United States,USA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,-0.0,0.0,0.0,0.0,1.0
Brand B,,Growify | TOF | 23/01/26 | ABO | US | Sales,,TOF | Targeting | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,180000.0,80000.0,0.0,66.0
Brand B,  15-02-2026  ,growify | tof | conversion | us,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,16-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,USA,0.0,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brand B,17-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,usa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,nan,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,,United States,USA,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,,Growify | TOF | Conversion | US,ACTIVE,,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,USA,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0
Brand B,14-02-2026,Growify | TOF | Conversion | US,ACTIVE,  ECOMM | LATEST FASHION  ,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,USA,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,75000.0,75000.0,0.0,1.0
,14-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,United States,usa,0.0,-0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0
Brand B,16-02-2026,Growify | TOF | Conversion | US,ACTIVE,ecomm | latest fashion,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0
Brand B,17-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,,United States,USA,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,,1.0
Brand B,15-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Brand B,27-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Saree,Catalog | Carousel | PLP | Mehfil | BAU | Full Price,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,28-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Saree,Catalog | Carousel | PLP | Mehfil | BAU | Full Price,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
  BRAND B  ,27-02-2026,Growify | TOF | Conversion | US,,Ecomm | Saree,Catalog | PLP | Fanah | BAU | Full Price,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-1.0
Brand B,28-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Saree,Catalog | PLP | Fanah | BAU | Full Price,,USA,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,27-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Saree,Catalog | PLP | RTS | BAU | Full Price,,  USA  ,-0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0
Brand B,28-02-2026,Growify | TOF | Conversion | US,ACTIVE,,Catalog | PLP | RTS | BAU | Full Price,united states,USA,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,03-02-2026,Growify | TOF | Messaging | UAE,PAUSED,,Custom | Carousel | Message | Best seller Women | BAU – Copy 4 - Copy 2,United States,USA,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | BAU – Copy 4 - Copy 2,United States,USA,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
Brand B,07-02-2026,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | BAU – Copy 4 - Copy 2,United States,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,09-02-2026,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 3,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
,16-02-2026,Growify | TOF | Traffic-LPV | US,,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_Lehenga_Mehfil,United States,USA,0.21,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,66.0
Brand B,19-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,,Custom_Video_UGC_Sharara_Fanah,United States,USA,0.41,0.41,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
Brand B,  07-02-2026  ,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_Lehenga_Mehfil,United States,USA,0.7,105.69999999999999,1.0,2.0,0.0,1.0,108.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,26-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Women Clothing,Custom_Video_UGC_lehenga_Fanah,United States,USA,0.77,0.77,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
Brand B,05-02-2026,  GROWIFY | TOF | TRAFFIC-LPV | US  ,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_Lehenga_Mehfil,United States,USA,0.83,0.83,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,23-02-2026,Growify | TOF | Traffic-LPV | US,,ecomm | women clothing,Custom_Video_UGC_lehenga_Fanah,United States,USA,0.87,0.87,100.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,-0.0,0.0,0.0,0.0,1.0
Brand B,24-02-2026,Growify | TOF | Traffic-LPV | US,paused,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_Lehenga_Mehfil,United States,USA,1.17,1.17,,290.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,23-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_lehenga_Fanah,United States,USA,1.39,1.39,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,0.0,66.0
Brand B,01-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_Lehenga_Mehfil,United States,USA,3.01,3.01,1.0,,0.0,195.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Brand B,02-02-2026,Growify | TOF | Traffic-LPV | US,paused,,Custom_Video_CampaignShoot_Lehenga_Mehfil,United States,USA,3.01,3.01,2.0,-7.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0
Brand B,21-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,3.48,3.48,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0,
Brand B,04-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_Lehenga_Mehfil,,USA,3.62,-3.62,1.0,11.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,66.0
Brand B,28-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_lehenga_Fanah,United States,USA,4.17,4.17,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,15-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_lehenga_Fanah,United States,USA,-5.78,872.7800000000001,,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,09-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,  ECOMM | CLOTHING BRANDS  ,Custom_Video_CampaignShoot_Lehenga_Mehfil,United States,USA,6.52,6.52,2.0,-9.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
  BRAND B  ,27-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,ecomm | clothing brands,Custom_Video_CampaignShoot_lehenga_Fanah,United States,USA,6.68,1008.68,0.0,6.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | Mix | RTS | CLP,United States,USA,7.21,7.21,1.0,3.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
  BRAND B  ,06-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_Lehenga_Mehfil,united states,USA,9.42,9.42,,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,26-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_Lehenga_Mehfil,United States,USA,9.55,-9.55,2.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,28-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Women Clothing,custom_video_ugc_lehenga_fanah,,,,10.22,1.0,1595.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
brand b,11-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_Lehenga_Mehfil,United States,USA,10.23,10.23,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
,20-02-2026,,PAUSED,Ecomm | Clothing Brands,custom_video_ugc_sharara_fanah,  UNITED STATES  ,USA,1124.16,11.71,2.0,28.0,0.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,13-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,,usa,14.19,14.19,200.0,10.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand B,25-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Women Clothing,Custom_Video_UGC_lehenga_Fanah,United States,USA,15.07,15.07,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,27-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Fitness,Custom | Carousel | Campaign Shoot | Mix | RTS | CLP,United States,USA,16.239999,16.239999,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
Brand B,28-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,United States,USA,16.26,16.26,7.0,26.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0
Brand B,23-02-2026,,,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,18.39,18.39,6.0,47.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0
Brand B,12-02-2026,Growify | TOF | Traffic-LPV | US,  PAUSED  ,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_lehenga_Fanah,,USA,23.25,23.25,8.0,36.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand B,14-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,25.08,,12.0,36.0,0.0,-20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
Brand B,08-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,United States,USA,27.35,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,02-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,28.2,28.2,9.0,81.0,0.0,9.0,864.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,,0.0,,0.0,1.0
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Online Shoppers,,United States,USA,32.549999,32.549999,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,  NAN  ,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Online Shoppers,Catalog | CAR | Campaign Shoot | Mix | RTS | CLP,United States,USA,33.22,33.22,,23.0,0.0,,8.0,0.0,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,02-02-2026,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 3,United States,USA,33.46,33.46,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,1.0
Brand B,06-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,United States,USA,3301.44,34.39,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
Brand B,12-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,34.7,34.7,7.0,95.0,0.0,,4.0,,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,66.0
Brand B,14-02-2026,,PAUSED,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,,USA,38.32,-38.32,900.0,55.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,21-02-2026,  GROWIFY | TOF | TRAFFIC-LPV | US  ,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_lehenga_Fanah,,USA,39.26,39.26,8.0,67.0,0.0,7.0,8.0,,0.0,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.0
Brand B,25-02-2026,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Lived India,Custom | Video | Influencer | Mix | WA | PLP,United States,USA,3862.08,-6074.73,1.0,22.0,-0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0
Brand B,09-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,40.7,40.7,12.0,16240.0,0.0,8.0,13.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,16-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_lehenga_Fanah,United States,USA,42.89,42.89,8.0,66.0,0.0,1170.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0
,06-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,united states,USA,-44.33,44.33,1000.0,126.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0
Brand B,05-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,custom | video | campaign shoot | mix | signature styles | clp,United States,USA,46.42,46.42,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,  NAN  ,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,49.79,,4.0,21750.0,0.0,4.0,4.0,,0.0,-0.0,0.0,,-0.0,0.0,0.0,0.0,0.0,1.0
Brand B,01-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,51.3,51.3,13.0,,0.0,12.0,11.0,1.0,0.0,0.0,,-0.0,0.0,,80000.0,0.0,0.0,1.0
Brand B,27-02-2026,  GROWIFY | TOF | TRAFFIC-LPV | US  ,PAUSED,Ecomm | Women Clothing,  CUSTOM_VIDEO_INFLUENCER_LEHENGA_FANAH  ,United States,USA,4990.08,51.98,11.0,78.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0,1.0
Brand B,28-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,,  USA  ,55.36,55.36,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,66.0
Brand B,16-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,united states,USA,,55.36,8.0,-145.0,0.0,6.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
brand b,14-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Women Clothing,,United States,usa,57.26,57.26,11.0,77.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand B,02-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,United States,,58.793103,58.793103,1.0,50.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand B,04-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,  ECOMM | CLOTHING BRANDS  ,Custom_Video_UGC_Sharara_Fanah,United States,USA,,59.07,10.0,24940.0,0.0,10.0,7.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,0.0,0.0,1.0
Brand B,08-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,60.22,60.22,,180.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
Brand B,11-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,62.93,62.93,13.0,185.0,0.0,12.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,12-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,United States,USA,64.349999,64.349999,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,08-02-2026,  GROWIFY | TOF | TRAFFIC-LPV | US  ,PAUSED,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,United States,USA,70.07,70.07,40.0,93.0,0.0,34.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
brand b,11-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,United States,USA,6789.12,70.72,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0,0.0,0.0,-66.0
Brand B,27-02-2026,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Lived India,Custom_Video_ShilpaShetty_Sharara_Fanah,United States,USA,72.71,72.71,2.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0
Brand B,03-02-2026,Growify | Retarget | Messaging | US+CAN,  PAUSED  ,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,United States,USA,73.29,73.29,1.0,8555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,18-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_lehenga_Fanah,United States,USA,7066.5599999999995,73.61,15.0,138.0,0.0,-16.0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
Brand B,13-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,United States,USA,73.85,11151.349999999999,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,,united states,USA,74.71,-74.71,2.0,-67.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,66.0
Brand B,10-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,74.84,74.84,18.0,231.0,0.0,17.0,14.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brand B,  05-02-2026  ,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_UGC_Sharara_Fanah,United States,USA,77.03,77.03,11.0,198.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,0.0,
Brand B,17-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,,Custom_Video_CampaignShoot_lehenga_Fanah,United States,USA,7543.68,78.58,22.0,123.0,0.0,20.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,09-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,United States,USA,80.5,80.5,0.0,59.0,0.0,0.0,0.0,0.0,0.0,,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0
Brand B,04-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,United States,  USA  ,-7874.88,12386.53,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0
,28-02-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | Mix | RTS | CLP,United States,USA,86.72,86.72,6.0,72.0,-0.0,4.0,5.0,0.0,,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
Brand B,07-02-2026,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,,USA,87.58,87.58,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,19-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_lehenga_Fanah,United States,USA,,89.93,25.0,157.0,-0.0,21.0,,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,,-1.0
Brand B,03-02-2026,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,  CUSTOM_VIDEO_UGC_SHARARA_FANAH  ,United States,USA,90.31,90.31,16.0,226.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
