Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count,ParsedDate
brand b,,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,TOF | Brands | Purchase | Women,,Saudi Arabia,Middle East,103.8,103.8,94.0,425.0,0.0,13455.0,97.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,
brand b,,Growify | TOF | Conversion | UAE,  PAUSED  ,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,Saudi Arabia,Middle East,119.46,119.46,16.0,547.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | Traffic-LPV | UAE,PAUSED,Ecomm | Women,Custom_Video_Deekshakhurana_Sharara_Mehfil,Saudi Arabia,Middle East,,25143.01,71.0,1761.0,0.0,54.0,62.0,0.0,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,saudi arabia,Middle East,171.66,171.66,-11.0,219.0,0.0,2.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,,ecomm | royal's,Existing post | Reel | CLP | Product Category | BAU | Full Price,Saudi Arabia,Middle East,390.3,390.3,370.0,5976.0,0.0,12.0,103.0,0.0,0.0,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Royal's,Existing post | Reel | CLP | Product Category | BAU | Full Price,Saudi Arabia,Middle East,43801.92,456.27,254.0,5589.0,,8.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
Brand B,  NAN  ,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Royal's,Existing post | Reel | CLP | Product Category | BAU | Full Price,Saudi Arabia,Middle East,459.91,69446.41,325.0,6128.0,1.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | UAE,PAUSED,Ecomm | Women,,Saudi Arabia,Middle East,-576.36,576.36,181.0,1320.0,0.0,146.0,183.0,0.0,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,Saudi Arabia,Middle East,694.641653,104890.889603,49.0,647.0,,19.0,19.0,0.0,0.0,0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,1.0,
Brand B,  NAN  ,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,Saudi Arabia,Middle East,736.62,111229.62,24.0,621.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,Saudi Arabia,Middle East,781.61,781.61,51.0,912.0,0.0,17.0,17.0,2.0,156.0,-0.0,0.0,0.0,2.0,0.0,96000.0,144000.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Royal's,Existing post | Reel | CLP | Product Category | BAU | Full Price,Saudi Arabia,Middle East,78650.88,819.28,537.0,4863.0,0.0,204.0,35856.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,Saudi Arabia,,830.41,830.41,4500.0,1159.0,0.0,2535.0,15.0,2.0,2.0,1.0,82.0,166000.0,,0.0,38505000.0,160000.0,166000.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Royal's,  EXISTING POST | REEL | CLP | PRODUCT CATEGORY | BAU | FULL PRICE  ,Saudi Arabia,Middle East,915.58,138252.58000000002,334.0,4242.0,1.0,85.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,,1.0,
Brand B,,Growify | TOF | Conversion | UAE,  PAUSED  ,Ecomm | Royal's,Existing post | Reel | CLP | Product Category | BAU | Full Price,,Middle East,1051.68,,394.0,4386.0,0.0,-24570.0,233.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,
Brand B,,growify | tof | conversion | uae,  PAUSED  ,Ecomm | Royal's,Existing post | Reel | CLP | Product Category | BAU | Full Price,Saudi Arabia,Middle East,1308.16,1308.16,,10243.0,0.0,423.0,711.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SingleImage | CLP | Sale Product | EOSS | Discounted – Copy,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-56.0,1.0,,0.0,0.0,0.0,55000.0,,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.0,0.0,0.0,1.0,0.0,150000.0,75000.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,
  BRAND B  ,,,PAUSED,Ecomm | Bride & Wedding,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 3,United States,USA,9.8,9.8,3.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,  CUSTOM | BEST SELLER | CELEB CONTENT | 7 AUG 25 | | SALES | GROWIFY | – COPY 3  ,United States,USA,,28.23,0.0,-27.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,Custom | Carousel | Message | Celeb Content | BAU – Copy 4 - Copy 2,United States,USA,-3159.359904,32.909999,2.0,34.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 3,United States,USA,88.99,88.99,,63.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,growify | retarget | messaging | us+can,PAUSED,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | CLP,United States,USA,91.46,91.46,2.0,9280.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,United States,USA,124.45,124.45,45.0,221.0,,-37.0,39.0,0.0,0.0,,,-0.0,,0.0,,0.0,0.0,66.0,
brand b,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,,United States,USA,125.58,125.58,3.0,62.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,United States,USA,-134.86,20363.86,5.0,56.0,0.0,3.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,70000.0,,0.0,1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,  CUSTOM | LAKME FASHION WEEK | CELEB CONTENT | 7 AUG 25 | | SALES | GROWIFY | – COPY 2  ,,USA,182.59,27571.09,2.0,60.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Clothing Brands,Custom_Video_CampaignShoot_lehenga_Fanah,United States,USA,17702.4,184.4,63.0,346.0,0.0,52.0,55.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU – Copy 3 - Copy 2,United States,,,,8.0,154.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Reel | PLP | Ishq | BAU – Copy,United States,,231.99,35030.49,10.0,236.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
  BRAND B  ,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,  CUSTOM | FANAH | CAROUSEL | SALES | GROWIFY | - COPY 2  ,,USA,257.899999,257.899999,8.0,165.0,0.0,5.0,3.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Reel | PLP | Ishq | BAU – Copy,United States,USA,264.209999,264.209999,6.0,182.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,,31710000.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,United States,USA,274.25,274.25,8.0,,0.0,-6.0,-6.0,0.0,0.0,-0.0,0.0,0.0,64.0,0.0,0.0,-0.0,0.0,1.0,
Brand B,  NAN  ,Growify | Retarget | Conversion | AUS+CAN+UK+USA,,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,United States,USA,291.08,291.08,700.0,146.0,0.0,4.0,324.0,3.0,,0.0,0.0,0.0,0.0,0.0,225000.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify – Copy 2,United States,USA,295.2746,295.2746,10.0,163.0,0.0,6.0,5.0,1.0,3.0,168.0,-0.0,0.0,,-0.0,,,359100.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,United States,USA,320.53,320.53,77.0,496.0,0.0,66.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Lived India,Custom_Video_ShilpaShetty_Sharara_Fanah,United States,USA,339.16,,15.0,314.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,Custom | Carousel | Message | Best seller Women | BAU – Copy 4 - Copy 2,,,423.77,423.77,20.0,-335.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,
Brand B,,growify | tof | messaging | uae,PAUSED,Ecomm | Lived India,Custom_Video_CampaignShoot_MIX_Fanah,United States,  USA  ,43402.56,452.11,15.0,361.0,77.0,2.0,4.0,,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 3,United States,USA,474.01,474.01,,66.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Lived India,,United States,USA,478.1,478.1,11.0,353.0,,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Lived India,Custom_Video_Manushichillar_Saree_Fanah,United States,USA,490.8,490.8,10.0,48575.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,growify | retarget | conversion | aus+can+uk+usa,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 3,United States,USA,506.86,76535.86,15.0,203.0,0.0,14.0,-14.0,2.0,0.0,0.0,0.0,0.0,,0.0,185000.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Lived India,Custom_Video_CampaignShoot_MIX_Fanah,United States,USA,-510.97,77156.47,14.0,,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,,United States,usa,-577.14,577.14,28.0,500.0,0.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,580.48,580.48,25.0,312.0,0.0,3510.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,
  BRAND B  ,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,USA,596.19,90024.69,38.0,,0.0,34.0,34.0,,2.0,1.0,1.0,95000.0,0.0,0.0,95000.0,0.0,95000.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,ecomm | latest fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,,666.45,666.45,36.0,493.0,0.0,29.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,CA_Video_Influencer_Lehenga_Fida,United States,USA,,680.24,24.0,699.0,,0.0,6.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Reel | CLP | EOSS Product | EVENT | EOSS – Copy,United States,USA,66288.95999999999,690.51,47.0,440.0,0.0,37.0,39.0,22.0,-2.0,1.0,1.0,40000.0,0.0,0.0,,220000.0,-40000.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,Custom | Carousel | Message | Best seller Women | BAU – Copy 4 - Copy 2,United States,USA,726.19,109654.69,19.0,534.0,0.0,-1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,180000.0,0.0,0.0,1.0,
,,,,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,75033.6,781.6,29.0,471.0,0.0,20.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111000.0,0.0,0.0,1.0,
Brand B,  NAN  ,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,814.9031,814.9031,25.0,464.0,0.0,7.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,
Brand B,,,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,,876.06,2700.0,-401.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,active,Ecomm | CX Data,custom | single video | plp | fitoor | bau – copy,United States,  USA  ,904.45,904.45,22.0,434.0,0.0,13.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,Custom | SingleImage | CLP | Sale Product | EOSS | Discounted – Copy,United States,USA,88808.64,925.09,45.0,468.0,0.0,33.0,44.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,611988.7,10392881.2,0.0,1.0,
,,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,  CA_VIDEO_INFLUENCER_LEHENGA_FIDA  ,,USA,939.4,939.4,46.0,733.0,77.0,3.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,  CATALOG | COLLECTION | CLP | MEHFIL | BAU | NEW ARRIVALS  ,,USA,100189.44,1043.64,56.0,740.0,,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,,1228.9,1228.9,41.0,576.0,-0.0,24.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,1.0,
Brand B,  NAN  ,  GROWIFY | TOF | CONVERSION | US  ,,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,USA,1256.94,,54.0,754.0,1.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,1515.9,1515.9,70.0,961.0,0.0,60.0,67.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,,1653.75,1653.75,61.0,,0.0,,39.0,1.0,1.0,1.0,-1.0,,0.0,0.0,64200.0,64200.0,64200.0,1.0,
Brand B,,Growify | TOF | Conversion | US,,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,  NAN  ,USA,1719.9,,89.0,1115.0,0.0,71.0,79.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,-0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,United States,USA,1740.91,262877.41000000003,71.0,852.0,0.0,89.0,61.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,211000.0,0.0,65000.0,-1.0,
Brand B,,,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,1996.38,301453.38,-71.0,1012.0,0.0,52.0,65.0,2.0,1.0,0.0,0.0,-0.0,0.0,0.0,140000.0,85000.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,2185.8,2185.8,6300.0,815.0,0.0,66.0,56.0,3.0,0.0,0.0,0.0,0.0,-0.0,0.0,165000.0,0.0,0.0,,
,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,,united states,usa,2886.28,,148.0,268250.0,0.0,127.0,134.0,-0.0,1.0,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,3035.04,3035.04,106.0,1408.0,0.0,86.0,87.0,7.0,5.0,1.0,-0.0,0.0,1.0,0.0,466300.0,0.0,95000.0,1.0,
Brand B,,Growify | TOF | Conversion | US,,Ecomm | Fitness,Catalog | Collection | TopsellerUS | Mix | Summer | CLP,United States,usa,4660.73,4660.73,116.0,1787.0,0.0,17355.0,102.0,4.0,1.0,1.0,1.0,-86000.0,1.0,0.0,415900.0,0.0,86000.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Fitness,Catalog | Collection | TopsellerUS | Mix | Summer | CLP,United States,USA,4858.1,733573.1000000001,182.0,,0.0,138.0,-154.0,3.0,,0.0,1.0,95000.0,1.0,-0.0,244500.0,0.0,0.0,1.0,
Brand B,  NAN  ,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,,Rest of the World,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,Catalog | Fanah | Carousel | Sales | Growify |,,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,  NAN  ,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,Catalog | Fitoor | Carousel | Sales | Growify | – Copy,  NAN  ,Rest of the World,,0.0,,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
Brand B,,Growify | Retarget | Messaging | US+CAN,PAUSED,,CA_Video_Influencer_Lehenga_Fida,,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
Brand B,,growify | retarget | messaging | us+can,PAUSED,Ecomm | Retargeting,CA_Video_Influencer_Lehenga_Fida,,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,
Brand B,,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,,Rest of the World,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,,,Rest of the World,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0,1.0,
Brand A,,Growify | TOF | Conversion | India,ACTIVE,TOF | INDIA | Marketplace,Catalogue | Price || 7k+ || Active | Instock – Copy,India,,471.42,471.42,14.0,301.0,0.0,9.0,14.0,-2.0,0.0,,0.0,0.0,,0.0,14400.0,0.0,,1.0,
Brand A,,Growify | TOF | Conversion | India,,Ecomm | Apparel,Catalogue | Best Seller | In Stock,India,India,3284.46,3284.46,158.0,3382.0,0.0,135.0,148.0,1188.0,0.0,0.0,,7750.0,,0.0,44250.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,paused,Ecomm | Lived India,Custom_Video_CampaignShoot_MIX_Fanah,United States,USA,510.97,77156.47,14.0,,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | UAE,PAUSED,Ecomm | Women,Custom_Video_Influencer_Saree_Mehfil,united arab emirates,Middle East,70.36,,2300.0,34655.0,0.0,14.0,1620.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,  GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA  ,ACTIVE,,Custom | SingleImage | CLP | Sale Product | EOSS | Discounted – Copy,United States,USA,88808.64,925.09,45.0,468.0,0.0,33.0,44.0,12.0,4.0,0.0,0.0,0.0,-1.0,0.0,611988.7,10392881.2,0.0,1.0,
Brand B,,growify | tof | traffic-lpv | uae,,Ecomm | Women,,Saudi Arabia,Middle East,,24.76,1300.0,272.0,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-ThruPlay | India,paused,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,India,India,483.23,483.23,178.0,72386.0,0.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,
Brand B,,Growify | TOF | Conversion | CAN,PAUSED,Ecomm | Online Shoppers,catalog | collection | campaign shoot | mix | rts | clp,Canada,Rest of the World,,86.66,-2.0,51.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US+CAN,ACTIVE,Ecomm | Online Shoppers,Catalog | Collection | Campaign Shoot | Mix | RTS | CLP,United States,USA,242.01,242.01,6.0,-126.0,,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand A,,Growify | TOF | Conversion | India,,TOF | INDIA | Marketplace,Catalogue | Price || 7k+ || Active | Instock – Copy,India,india,1004.36,151658.36000000002,-59.0,583.0,0.0,53.0,5940.0,21.0,,,1.0,6710.0,,0.0,23562644.0,,,-1.0,
Brand B,,Growify | TOF | Conversion | US+UK,ACTIVE,Ecomm | Beauty Products,Custom | CAR | Campaign Shoot | Mix | Fanah | Summer | PLP,United States,  USA  ,70.78,70.78,1.0,3625.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,,ACTIVE,Ecomm | India Designers,  CUSTOM | VIDEO | CAMPAIGNSHOOT | LEHENGA | MEHFIL | SUMMER | CLP  ,Canada,Rest of the World,265.279999,265.279999,20.0,263.0,-0.0,15.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
